DOI	arXiv	Preprint	Title	Date	Abstract	Days	Years	NumAuthors	NumReferences	Citations	CitationsPerDay	Altmetric
10.1101/665323	FALSE	TRUE	scRecover: Discriminating true and false zeros in single-cell RNA-seq data for imputation	2019-06-13	High-throughput single-cell RNA-seq (scRNA-seq) data contains excess zero values, including those of genes not expressed in the cell, and those produced due to dropout events. Existing imputation methods do not distinguish these two types of zeros. We present a modest imputation method scRecover to only impute the dropout zeros. It estimates the zero dropout probability of each gene in each cell, and predicts the number of truly expressed genes in the cell. scRecover is combined with other imputation methods like scImpute, SAVER and MAGIC to fulfil the imputation. Down-sampling experiments show that it recovers dropout zeros with higher accuracy and avoids over-imputing true zero values. Experiments on real data illustrate scRecover improves downstream analysis and visualization.	836	2.2888432580424367	3	31	6	0.007177033492822967	13.38
10.1101/668442	FALSE	TRUE	Tipping-point analysis uncovers critical transition signals from gene expression profiles	2019-06-12	Differentiation involves bifurcations between discrete cell states, each defined by a distinct gene expression profile. Single-cell RNA profiling allows the detection of bifurcations. However, while current methods capture these events, they do not identify characteristic gene signals. Here we show that BioTIP – a tipping-point theory-based analysis – can accurately, robustly, and reliably identify critical transition signals (CTSs). A CTS is a small group of genes with high covariance in expression that mark the cells approaching a bifurcation. We validated its accuracy in the cardiogenesis with known a tipping point and demonstrated the identified CTSs contain verified differentiation-driving transcription factors. We then demonstrated the application on a published mouse gastrulation dataset, validated the predicted CTSs using independent in-vivo samples, and inferred the key developing mesoderm regulator Etv2. Taken together, BioTIP is broadly applicable for the characterization of the plasticity, heterogeneity, and rapid switches in developmental processes, particularly in single-cell data analysis.Identifying significant critical transition signals (CTSs) from expression noiseA significant CTS contains or is targeted by key transcription factorsBioTIP identifies CTSs accurately and independent of trajectory topologiesSignificant CTSs reproducibly indicate bifurcations across datasets	837	2.291581108829569	9	63	0	0	2.25
10.1101/669739	FALSE	TRUE	Batch Effect Correction of RNA-seq Data through Sample Distance Matrix Adjustment	2019-06-13	Batch effect is a frequent challenge in deep sequencing data analysis that can lead to misleading conclusions. We present scBatch, a numerical algorithm that conducts batch effect correction on the count matrix of RNA sequencing (RNA-seq) data. Different from traditional methods, scBatch starts with establishing an ideal correction of the sample distance matrix that effectively reflect the underlying biological subgroups, without considering the actual correction of the raw count matrix itself. It then seeks an optimal linear transformation of the count matrix to approximate the established sample pattern. The benefit of such an approach is the final result is not restricted by assumptions on the mechanism of the batch effect. As a result, the method yields good clustering and gene differential expression (DE) results. We compared the new method, scBatch, with leading batch effect removal methods ComBat and mnnCorrect on simulated data, real bulk RNA-seq data, and real single-cell RNA-seq data. The comparisons demonstrated that scBatch achieved better sample clustering and DE gene detection results.	836	2.2888432580424367	2	27	1	0.0011961722488038277	12.28
10.1101/669911	FALSE	TRUE	Accurate estimation of cell composition in bulk expression through robust integration of single-cell information	2019-06-15	We present Bisque, a tool for estimating cell type proportions in bulk expression. Bisque implements a regression-based approach that utilizes single-cell RNA-seq (scRNA-seq) data to generate a reference expression profile and learn gene-specific bulk expression transformations to robustly decompose RNA-seq data. These transformations significantly improve decomposition performance compared to existing methods when there is significant technical variation in the generation of the reference profile and observed bulk expression. Importantly, compared to existing methods, our approach is extremely efficient, making it suitable for the analysis of large genomic datasets that are becoming ubiquitous. When applied to subcutaneous adipose and dorsolateral prefrontal cortex expression datasets with both bulk RNA-seq and single-nucleus RNA-seq (snRNA-seq) data, Bisque was able to replicate previously reported associations between cell type proportions and measured phenotypes across abundant and rare cell types. Bisque requires a single-cell reference dataset that reflects physiological cell type composition and can further leverage datasets that includes both bulk and single cell measurements over the same samples for improved accuracy. We further propose an additional mode of operation that merely requires a set of known marker genes. Bisque is available as an R package at: https://github.com/cozygene/bisque.	834	2.2833675564681726	9	38	2	0.002398081534772182	8.75
10.1101/671180	FALSE	TRUE	Surface protein imputation from single cell transcriptomes by deep neural networks	2019-06-14	While single cell RNA sequencing (scRNA-seq) is invaluable for studying cell populations, cell-surface proteins are often integral markers of cellular function and serve as primary targets for therapeutic intervention. Here we propose a transfer learning framework, single cell Transcriptome to Protein prediction with deep neural network (cTP-net), to impute surface protein abundances from scRNA-seq data by learning from existing single-cell multi-omic resources.	835	2.2861054072553046	4	48	2	0.0023952095808383233	5.45
10.1101/672261	FALSE	TRUE	SMNN: Batch Effect Correction for Single-cell RNA-seq data via Supervised Mutual Nearest Neighbor Detection	2019-06-17	Batch effect correction has been recognized to be indispensable when integrating single-cell RNA sequencing (scRNA-seq) data from multiple batches. State-of-the-art methods ignore single-cell cluster label information, but such information can improve effectiveness of batch effect correction, particularly under realistic scenarios where biological differences are not orthogonal to batch effects. To address this issue, we propose SMNN for batch effect correction of scRNA-seq data via supervised mutual nearest neighbor detection. Our extensive evaluations in simulated and real datasets show that SMNN provides improved merging within the corresponding cell types across batches, leading to reduced differentiation across batches over MNN, Seurat v3, and LIGER. Furthermore, SMNN retains more cell type-specific features, partially manifested by differentially expressed genes identified between cell types after SMNN correction being biologically more relevant, with precision improving by up to 841%.Batch effect correction has been recognized to be critical when integrating scRNA-seq data from multiple batches due to systematic differences in time points, generating laboratory and/or handling technician(s), experimental protocol, and/or sequencing platform.Existing batch effect correction methods that leverages information from mutual nearest neighbors across batches (for example, implemented in SC3 or Seurat) ignore cell type information and suffer from potentially mismatching single cells from different cell types across batches, which would lead to undesired correction results, especially under the scenario where variation from batch effects is non-negligible compared with biological effects.To address this critical issue, here we present SMNN, a supervised machine learning method that first takes cluster/cell-type label information from users or inferred from scRNA-seq clustering, and then searches mutual nearest neighbors within each cell type instead of global searching.Our SMNN method shows clear advantages over three state-of-the-art batch effect correction methods and can better mix cells of the same cell type across batches and more effectively recover cell-type specific features, in both simulations and real datasets.	832	2.2778918548939084	6	29	2	0.002403846153846154	21.73
10.1101/673285	FALSE	TRUE	Modular and efficient pre-processing of single-cell RNA-seq	2019-06-17	Analysis of single-cell RNA-seq data begins with pre-processing of sequencing reads to generate count matrices. We investigate algorithm choices for the challenges of pre-processing, and describe a workflow that balances efficiency and accuracy. Our workflow is based on the kallisto (https://pachterlab.github.io/kallisto/) and bustools (https://bustools.github.io/) programs, and is near-optimal in speed and memory. The workflow is modular, and we demonstrate its flexibility by showing how it can be used for RNA velocity analyses. Documentation and tutorials for using the kallisto | bus workflow are available at https://www.kallistobus.tools/.	832	2.2778918548939084	8	40	54	0.06490384615384616	369.372
10.1101/676379	FALSE	TRUE	genesorteR: Feature Ranking in Clustered Single Cell Data	2019-06-25	Marker genes identified in single cell experiments are expected to be highly specific to a certain cell type and highly expressed in that cell type. Detecting a gene by differential expression analysis does not necessarily satisfy those two conditions and is typically computationally expensive for large cell numbers.Here we present genesorteR, an R package that ranks features in single cell data in a manner consistent with the expected definition of marker genes in experimental biology research. We benchmark genesorteR using various data sets and show that it is distinctly more accurate in large single cell data sets compared to other methods. genesorteR is orders of magnitude faster than current implementations of differential expression analysis methods, can operate on data containing millions of cells and is applicable to both single cell RNA-Seq and single cell ATAC-Seq data.genesorteR is available at https://github.com/mahmoudibrahim/genesorteR.	824	2.2559890485968515	2	38	6	0.007281553398058253	12.33
10.1101/677740	FALSE	TRUE	SPsimSeq: semi-parametric simulation of bulk and single cell RNA sequencing data	2019-06-21	SPsimSeq is a semi-parametric simulation method for bulk and single cell RNA sequencing data. It simulates data from a good estimate of the actual distribution of a given real RNA-seq dataset. In contrast to existing approaches that assume a particular data distribution, our method constructs an empirical distribution of gene expression data from a given source RNA-seq experiment to faithfully capture the data characteristics of real data. Importantly, our method can be used to simulate a wide range of scenarios, such as single or multiple biological groups, systematic variations (e.g. confounding batch effects), and different sample sizes. It can also be used to simulate different gene expression units resulting from different library preparation protocols, such as read counts or UMI counts.The R package and associated documentation is available from https://github.com/CenterForStatistics-UGent/SPsimSeq.Supplementary data are available at bioRχiv online.	828	2.2669404517453797	3	8	1	0.0012077294685990338	12.38
10.1101/679183	FALSE	TRUE	XenoCell: classification of cellular barcodes in single cell experiments from xenograft samples	2019-06-21	Single-cell sequencing technologies provide unprecedented opportunities to deconvolve the genomic, transcriptomic or epigenomic heterogeneity of complex biological systems. Its application in samples from xenografts of patient-derived biopsies (PDX), however, is limited by the presence in the analysed samples of a mixture of cells arising from the host and the graft.We have developed XenoCell, the first stand-alone pre-processing tool that performs fast and reliable classification of host and graft cellular barcodes. We show its application on a single cell dataset composed by human and mouse cells.XenoCell is available for non-commercial use on GitLab: https://gitlab.com/XenoCell/XenoCell	828	2.2669404517453797	5	10	0	0	8.7
10.1101/680926	FALSE	TRUE	CellPhoneDB v2.0: Inferring cell-cell communication from combined expression of multi-subunit receptor-ligand complexes	2019-06-24	Cell-cell communication mediated by receptor-ligand complexes is crucial for coordinating diverse biological processes, such as development, differentiation and responses to infection. In order to understand how the context-dependent crosstalk of different cell types enables physiological processes to proceed, we developed CellPhoneDB, a novel repository of ligands, receptors and their interactions1. Our repository takes into account the subunit architecture of both ligands and receptors, representing heteromeric complexes accurately. We integrated our resource with a statistical framework that predicts enriched cellular interactions between two cell types from single-cell transcriptomics data. Here, we outline the structure and content of our repository, the procedures for inferring cell-cell communication networks from scRNA-seq data and present a practical step-by-step guide to help implement the protocol. CellPhoneDB v2.0 is a novel version of our resource that incorporates additional functionalities to allow users to introduce new interacting molecules and reduce the time and resources needed to interrogate large datasets. CellPhoneDB v2.0 is publicly available at https://github.com/Teichlab/cellphonedb and as a user-friendly web interface at http://www.cellphonedb.org/. In our protocol, we demonstrate how to reveal meaningful biological discoveries from CellPhoneDB v2.0 using published data sets.	825	2.2587268993839835	4	28	30	0.03636363636363636	43.48
10.1101/686659	FALSE	TRUE	Feature extraction approach in single-cell gene expression profiling for cell-type marker identification	2019-06-28	Recent advances in single-cell gene expression profiling technology have revolutionized the understanding of molecular processes underlying developmental cell and tissue differentiation, enabling the discovery of novel cell-types and molecular markers that characterize developmental trajectories. Common approaches for identifying marker genes are based on pairwise statistical testing for differential gene expression between cell-types in heterogeneous cell populations, which is challenging due to unequal sample sizes and variance between groups resulting in little statistical power and inflated type I errors.We developed an alternative feature extraction method, Marker gene Identification for Cell-type Identity (MICTI) that encodes the cell-type specific expression information to each gene in every single-cell. This approach identifies features (genes) that are cell-type specific for a given cell-type in heterogeneous cell population. To validate this approach, we used (i) simulated single cell RNA-seq data, (ii) human pancreatic islet single-cell RNA-seq data and (iii) a simulated mixture of human single-cell RNA-seq data related to immune cells, particularly B cells, CD4+ memory cells, CD8+ memory cells, dendritic cells, fibroblast cells, and lymphoblast cells. For all cases, we were able to identify established cell-type-specific markers.Our approach represents a highly efficient and fast method as an alternative to differential expression analysis for molecular marker identification in heterogeneous single-cell RNA-seq data.	821	2.2477754962354553	4	45	1	0.001218026796589525	2.6
10.1101/696724	FALSE	TRUE	Mapping Vector Field of Single Cells	2019-07-09	Single-cell RNA-seq, together with RNA velocity and metabolic labeling, reveals cellular states and transitions at unprecedented resolution. Fully exploiting these data, however, requires dynamical models capable of predicting cell fate and unveiling the governing regulatory mechanisms. Here, we introduce dynamo, an analytical framework that reconciles intrinsic splicing and labeling kinetics to estimate absolute RNA velocities, reconstructs velocity vector fields that predict future cell fates, and finally employs differential geometry analyses to elucidate the underlying regulatory networks. We applied dynamo to a wide range of disparate biological processes including prediction of future states of differentiating hematopoietic stem cell lineages, deconvolution of glucocorticoid responses from orthogonal cell-cycle progression, characterization of regulatory networks driving zebrafish pigmentation, and identification of possible routes of resistance to SARS-CoV-2 infection. Our work thus represents an important step in going from qualitative, metaphorical conceptualizations of differentiation, as exemplified by Waddington’s epigenetic landscape, to quantitative and predictive theories.	810	2.217659137577002	15	87	14	0.01728395061728395	99.98
10.1101/697151	FALSE	TRUE	Reconstructing temporal and spatial dynamics in single-cell experiments	2019-07-09	Modern cytometry methods allow collecting complex, multi-dimensional data sets from heterogeneous cell populations at single-cell resolution. While methods exist to describe the progression and order of cellular processes from snapshots of such populations, these descriptions are limited to arbitrary pseudotime scales. Here we describe MAPiT, an universal transformation method that recovers real-time dynamics of cellular processes from pseudotime scales. As use cases, we applied MAPiT to two prominent problems in the flow-cytometric analysis of heterogeneous cell populations: (1) recovering the kinetics of cell cycle progression in unsynchronized and thus unperturbed cell populations, and (2) recovering the spatial arrangement of cells within multi-cellular spheroids prior to spheroid dissociation for cytometric analysis. Since MAPiT provides a theoretic basis for the relation of pseudotime values to real temporal and spatial scales, it can be used broadly in the analysis of cellular processes with snapshot data from heterogeneous cell populations.	810	2.217659137577002	6	29	0	0	11.08
10.1101/699637	FALSE	TRUE	souporcell: Robust clustering of single cell RNAseq by genotype and ambient RNA inference without reference genotypes	2019-07-14	Methods to deconvolve single-cell RNA sequencing (scRNAseq) data are necessary for samples containing a natural mixture of genotypes and for scRNAseq experiments that multiplex cells from different donors1. Multiplexing across donors is a popular experimental design with many benefits including avoiding batch effects2, reducing costs, and improving doublet detection. Using variants detected in the RNAseq reads, it is possible to assign cells to the individuals from which they arose. These variants can also be used to identify and remove cross-genotype doublet cells that may have highly similar transcriptional profiles precluding detection by transcriptional profile. More subtle cross-genotype variant contamination can be used to estimate the amount of ambient RNA in the system. Ambient RNA is caused by cell lysis prior to droplet partitioning and is an important confounder of scRNAseq analysis3. Souporcell is a novel method to cluster cells using only the genetic variants detected within the scRNAseq reads. We show that it achieves high accuracy on genotype clustering, doublet detection, and ambient RNA estimation as demonstrated across a wide range of challenging scenarios.	805	2.2039698836413417	8	21	9	0.011180124223602485	54.98
10.1101/699959	FALSE	TRUE	Enhancing single-cell cellular state inference by incorporating molecular network features	2019-07-14	In biological systems, genes function in conjunction rather than in isolation. However, traditional single-cell RNA-seq (scRNA-seq) analyses heavily rely on the transcriptional similarity of individual genes, ignoring the inherent gene-gene interactions. Here, we present SCORE, a network-based method, which incorporates the validated molecular network features to infer cellular states. Using real scRNA-seq datasets, SCORE outperforms existing methods in accuracy, robustness, scalability, data integration and removal of batch effect. When applying SCORE to a newly generated human ileal scRNA-seq dataset, we identified several novel stem/progenitor clusters, including a Cripto-1+ cluster. Moreover, two distinct groups of goblet cells were identified and only one of them tended to secrete mucus. Besides, we found that the recently identified BEST4+OTOP2+ microfold cells also highly expressed CFTR, which is different from their colonic counterparts. In summary, SCORE enhances cellular state inference by simulating the dynamic changes of molecular networks, providing more biological insights beyond statistical interpretations.	805	2.2039698836413417	15	35	3	0.0037267080745341614	10.08
10.1101/701607	FALSE	TRUE	RNA-Bloom provides lightweight reference-free transcriptome assembly for single cells	2019-07-14	We present RNA-Bloom, a de novo RNA-seq assembly algorithm that leverages the rich information content in single-cell transcriptome sequencing (scRNA-seq) data to reconstruct cell-specific isoforms. We benchmark RNA-Bloom’s performance against leading bulk RNA-seq assembly approaches, and illustrate its utility in detecting cell-specific gene fusion events using sequencing data from HiSeq-4000 and BGISEQ-500 platforms. We expect RNA-Bloom to boost the utility of scRNA-seq data, expanding what is informatically accessible now.	805	2.2039698836413417	7	28	4	0.004968944099378882	13.784
10.1101/713008	FALSE	TRUE	SCelVis: Powerful explorative single cell data analysis on the desktop and in the cloud	2019-07-24	Single cell omics technologies present unique opportunities for biomedical and life sciences from lab to clinic, but the high dimensional nature of such data poses challenges for computational analysis and interpretation. Furthermore, FAIR data management as well as data privacy and security become crucial when working with clinical data, especially in cross-institutional and translational settings. Existing solutions are either bound to the desktop of one researcher or come with dependencies on vendor-specific technology for cloud storage or user authentication.To facilitate analysis and interpretation of single-cell data by users without bioinformatics expertise, we present SCelVis, a flexible, interactive and user-friendly app for web-based visualization of pre-processed single-cell data. Users can survey multiple interactive visualizations of their single cell expression data and cell annotation, and download raw or processed data for further offline analysis. SCelVis can be run both on the desktop and cloud systems, accepts input from local and various remote sources using standard and open protocols, and allows for hosting data in the cloud and locally.SCelVis is implemented in Python using Dash by Plotly. It is available as a standalone application as a Python package, via Conda/Bioconda and as a Docker image. All components are available as open source under the permissive MIT license and are based on open standards and interfaces, enabling further development and integration with third party pipelines and analysis components. The GitHub repository is https://github.com/bihealth/scelvis.	795	2.1765913757700206	5	11	1	0.0012578616352201257	1.5
10.1101/713412	FALSE	TRUE	On the discovery of subpopulation-specific state transitions from multi-sample multi-condition single-cell RNA sequencing data	2019-07-26	Single-cell RNA sequencing (scRNA-seq) has quickly become an empowering technology to profile the transcriptomes of individual cells on a large scale. Many early analyses of differential expression have aimed at identifying differences between subpopulations, and thus are focused on finding subpopulation markers either in a single sample or across multiple samples. More generally, such methods can compare expression levels in multiple sets of cells, thus leading to cross-condition analyses. However, given the emergence of replicated multi-condition scRNA-seq datasets, an area of increasing focus is making sample-level inferences, termed here as differential state analysis. For example, one could investigate the condition-specific responses of cell subpopulations measured from patients from each condition; however, it is not clear which statistical framework best handles this situation. In this work, we surveyed the methods available to perform cross-condition differential state analyses, including cell-level mixed models and methods based on aggregated “pseudobulk” data. We developed a flexible simulation platform that mimics both single and multi-sample scRNA-seq data and provide robust tools for multi-condition analysis within the muscat R package.	793	2.1711156741957565	8	69	28	0.03530895334174023	93.58
10.1101/716811	FALSE	TRUE	A single-cell expression simulator guided by gene regulatory networks	2019-07-28	A common approach to benchmarking of single-cell transcriptomics tools is to generate synthetic data sets that resemble experimental data in their statistical properties. However, existing single-cell simulators do not incorporate known principles of transcription factor-gene regulatory interactions that underlie expression dynamics. Here we present SERGIO, a simulator of single-cell gene expression data that models the stochastic nature of transcription as well as linear and non-linear influences of multiple transcription factors on genes according to a user-provided gene regulatory network. SERGIO is capable of simulating any number of cell types in steady-state or cells differentiating to multiple fates according to a provided trajectory, reporting both unspliced and spliced transcript counts in single-cells. We show that data sets generated by SERGIO are comparable with experimental data in terms of multiple statistical measures. We also illustrate the use of SERGIO to benchmark several popular single-cell analysis tools, including GRN inference methods.	791	2.1656399726214923	2	69	6	0.007585335018963337	13.08
10.1101/718668	FALSE	TRUE	Probabilistic index models for testing differential expression in single cell RNA sequencing data	2019-07-30	Single-cell RNA sequencing (scRNA-seq) technologies profile gene expression patterns in individual cells. It is often of interest to test for differential expression (DE) between conditions, e.g. treatment vs control or between cell types. Simulation studies have shown that non-parametric tests, such as the Wilcoxon-rank sum test, can robustly detect significant DE, with better performance than many parametric tools specifically developed for scRNA-seq data analysis. However, these rank tests cannot be used for complex experimental designs involving multiple groups, multiple factors and confounding variables. Further, rank based tests do not provide an interpretable measure of the effect size. We propose a semi-parametric approach based on probabilistic index models (PIM) that form a flexible class of models that generalize classical rank tests. Our method does not rely on strong distributional assumptions and it allows accounting for confounding factors. Moreover, it allows for the estimation of the effect size in terms of a probabilistic index. Real data analysis demonstrate that PIM is capable of identifying biologically meaningful DE. Our simulation studies also show that DE tests succeed well in controlling the false discovery rate at its nominal level, while maintaining good sensitivity as compared to competing methods.	789	2.1601642710472277	3	35	0	0	0.75
10.1101/727867	FALSE	TRUE	scAEspy: a unifying tool based on autoencoders for the analysis of single-cell RNA sequencing data	2019-08-07	Single-cell RNA sequencing (scRNA-Seq) experiments are gaining ground to study the molecular processes that drive normal development as well as the onset of different pathologies. Finding an effective and efficient low-dimensional representation of the data is one of the most important steps in the downstream analysis of scRNA-Seq data, as it could provide a better identification of known or putatively novel cell-types. Another step that still poses a challenge is the integration of different scRNA-Seq datasets. Though standard computational pipelines to gain knowledge from scRNA-Seq data exist, a further improvement could be achieved by means of machine learning approaches.Autoencoders (AEs) have been effectively used to capture the non-linearities among gene interactions of scRNA-Seq data, so that the deployment of AE-based tools might represent the way forward in this context. We introduce here scAEspy, a unifying tool that embodies: (1) four of the most advanced AEs, (2) two novel AEs that we developed on purpose, (3) different loss functions. We show that scAEspy can be coupled with various batch-effect removal tools to integrate data by different scRNA-Seq platforms, in order to better identify the cell-types. We benchmarked scAEspy against the most used batch-effect removal tools, showing that our AE-based strategies outperform the existing solutions.scAEspy is a user-friendly tool that enables using the most recent and promising AEs to analyse scRNA-Seq data by only setting up two user-defined parameters. Thanks to its modularity, scAEspy can be easily extended to accommodate new AEs to further improve the downstream analysis of scRNA-Seq data. Considering the relevant results we achieved, scAEspy can be considered as a starting point to build a more comprehensive toolkit designed to integrate multi single-cell omics.	781	2.138261464750171	5	80	1	0.0012804097311139564	6.6
10.1101/731638	FALSE	TRUE	scDoc: Correcting Drop-out Events in Single-cell RNA-seq Data	2019-08-10	Single-cell RNA sequencing (scRNA-seq) has become an important tool to unravel cellular heterogeneity, discover new cell types, and understand cell development at single-cell resolution. However, one major challenge to scRNA-seq research is the presence of “drop-out” events, which usually is due to extremely low mRNA input or the stochastic nature of gene expression. In this paper, we present a novel Single-Cell RNA-seq Drop-Out Correction (scDoc) method, imputing drop-out events by borrowing information for the same gene from highly similar cells. scDoc is the first method that involves drop-out information to account for cell-to-cell similarity estimation, which is crucial in scRNA-seq drop-out imputation but has not been appropriately examined. We evaluated the performance of scDoc using both simulated data and real scRNA-seq studies. Results show that scDoc can impute the drop-out events more accurately and robustly; specifically, it outperforms all available imputation methods in reference to data visualization, cell subpopulation identification, and differential expression detection in scRNA-seq data.	778	2.130047912388775	4	53	0	0	6.85
10.1101/737601	FALSE	TRUE	Interpretable factor models of single-cell RNA-seq via variational autoencoders	2019-08-16	Single cell RNA-seq makes possible the investigation of variability in gene expression among cells, and dependence of variation on cell type. Statistical inference methods for such analyses must be scalable, and ideally interpretable. We present an approach based on a modification of a recently published highly scalable variational autoencoder framework that provides interpretability without sacrificing much accuracy. We demonstrate that our approach enables identification of gene programs in massive datasets. Our strategy, namely the learning of factor models with the auto-encoding variational Bayes framework, is not domain specific and may be of interest for other applications.	772	2.113620807665982	2	32	5	0.006476683937823834	41.03
10.1101/738997	FALSE	TRUE	Detecting differential alternative splicing events in scRNA-seq with or without UMIs	2019-08-19	Analysis of alternative splicing in single-cell RNA sequencing (scRNA-seq) is challenging due to its inherent technical noise and generally low sequencing depth. We present SCATS (Single-Cell Analysis of Transcript Splicing) for differential alternative splicing (DAS) analysis for scRNA-seq data with or without unique molecular identifiers (UMIs). By modeling technical noise and grouping exons that originate from the same isoform(s), SCATS achieves high sensitivity to detect DAS events compared to Census, DEXSeq and MISO, and these events were confirmed by qRT-PCR experiment.	769	2.105407255304586	3	22	0	0	25.03
10.1101/746339	FALSE	TRUE	A multiresolution framework to characterize single-cell state landscapes	2019-08-24	Dissecting the cellular heterogeneity embedded in single-cell transcriptomic data is challenging. Although a large number of methods and approaches exist, robustly identifying underlying cell states and their associations is still a major challenge; given the nonexclusive and dynamic influence of multiple unknown sources of variability, the existence of state continuum at the time-scale of observation, and the inevitable snapshot nature of experiments. As a way to address some of these challenges, here we introduce ACTIONet, a comprehensive framework that combines archetypal analysis and network theory to provide a ready-to-use analytical approach for multiresolution single-cell state characterization. ACTIONet uses multilevel matrix decomposition and network reconstruction to simultaneously learn cell state patterns, quantify single-cell states, and reconstruct a reproducible structural representation of the transcriptional state space that is geometrically mapped to a color space. A color-enhanced quantitative view of cell states enables novel visualization, prediction, and annotation approaches. Using data from multiple tissues, organisms, and developmental conditions, we illustrate how ACTIONet facilitates the reconstruction and exploration of single-cell state landscapes.	764	2.0917180013689256	3	48	2	0.002617801047120419	5.5
10.1101/750612	FALSE	TRUE	scHLAcount: Allele-specific HLA expression from single-cell gene expression data	2019-08-29	Studies in bulk RNA sequencing data suggest cell-type and allele-specific expression of the human leukocyte antigen (HLA) genes. These loci are extremely diverse and they function as part of the major histocompatibility complex (MHC) which is responsible for antigen presentation. Mutation and or misregulation of expression of HLA genes has implications in diseases, especially cancer. Immune responses to tumor cells can be evaded through HLA loss of function. However, bulk RNA-seq does not fully disentangle cell type specificity and allelic expression. Here we present scHLAcount, a workflow for computing allele-specific molecule counts of the HLA genes in single cells an individualized reference. We demonstrate that scHLAcount can be used to find cell-type specific allelic expression of HLA genes in blood cells, and detect different allelic expression patterns between tumor and normal cells in patient biopsies. scHLAcount is available at https://github.com/10XGenomics/scHLAcount.	759	2.078028747433265	5	24	0	0	34
10.1101/758524	FALSE	TRUE	Data-based RNA-seq Simulations by Binomial Thinning	2019-09-05	With the explosion in the number of methods designed to analyze bulk and single-cell RNA-seq data, there is a growing need for approaches that assess and compare these methods. The usual technique is to compare methods on data simulated according to some theoretical model. However, as real data often exhibit violations from theoretical models, this can result in un-substantiated claims of a method’s performance. Rather than generate data from a theoretical model, in this paper we develop methods to add signal to real RNA-seq datasets. Since the resulting simulated data are not generated from an unrealistic theoretical model, they exhibit realistic (annoying) attributes of real data. This lets RNA-seq methods developers assess their procedures in non-ideal (model-violating) scenarios. Our procedures may be applied to both single-cell and bulk RNA-seq. We show that our simulation method results in more realistic datasets and can alter the conclusions of a differential expression analysis study. We also demonstrate our approach by comparing various factor analysis techniques on RNA-seq datasets. Our tools are available in the seqgendiff R package on the Comprehensive R Archive Net-work: https://cran.r-project.org/package=seqgendiff.	752	2.0588637919233403	1	113	1	0.0013297872340425532	15.88
10.1101/765628	FALSE	TRUE	PARC: ultrafast and accurate clustering of phenotypic data of millions of single cells	2019-09-11	New single-cell technologies continue to fuel the explosive growth in the scale of heterogeneous single-cell data. However, existing computational methods are inadequately scalable to large datasets and therefore cannot uncover the complex cellular heterogeneity.We introduce a highly scalable graph-based clustering algorithm PARC - phenotyping by accelerated refined community-partitioning – for ultralarge-scale, high-dimensional single-cell data (&gt; 1 million cells). Using large single cell mass cytometry, RNA-seq and imaging-based biophysical data, we demonstrate that PARC consistently outperforms state-of-the-art clustering algorithms without sub-sampling of cells, including Phenograph, FlowSOM, and Flock, in terms of both speed and ability to robustly detect rare cell populations. For example, PARC can cluster a single cell data set of 1.1M cells within 13 minutes, compared to &gt;2 hours to the next fastest graph-clustering algorithm, Phenograph. Our work presents a scalable algorithm to cope with increasingly large-scale single-cell analysis.https://github.com/ShobiStassen/PARC	746	2.0424366872005475	6	78	0	0	12.08
10.1101/772723	FALSE	TRUE	I-Impute: a self-consistent method to impute single cell RNA sequencing data	2019-09-18	Single-cell RNA-sequencing (scRNA-seq) is essential for the study of cell-specific transcriptome landscapes. The scRNA-seq techniques capture merely a small fraction of the gene due to “dropout” events. When analyzing with scRNA-seq data, the dropout events receive intensive attentions. Imputation tools are proposed to estimate the values of the dropout events and de-noise the data. To evaluate the imputation tools, researchers have developed different clustering criteria by incorporating the ground-truth cell subgroup labels. There lack measurements without cell subgroup knowledge. A reliable imputation tool should follow the “self-consistency” principle; that is, the tool reports the results only if it finds no further errors or dropouts from the data. Here, we propose “self-consistency” as an explicit evaluation criterion; also, we propose I-Impute, a “self-consistent” method, to impute scRNA-seq data. I-Impute lever-ages continuous similarities and dropout probabilities and refines the data iteratively to make the final output self-consistent. On the in silico data sets, I-Impute exhibited the highest Pearson correlations for different dropout rates consistently compared with the state-of-art methods SAVER and scImpute. On the datasets of 90.87%, 70.98% and 56.65% zero rates, I-Impute exhibited the correlations as 0.78, 0.90, and 0.94, respectively, between ground truth entries and predicted values, while SAVER exhibited the correlations as 0.58, 0.79 and 0.88, respectively and scImpute exhibited correlations as 0.65, 0.86, and 0.93, respectively. Furthermore, we collected three wetlab datasets, mouse bladder cells dataset, embryonic stem cells dataset, and aortic leukocyte cells dataset, to evaluate the tools. I-Impute exhibited feasible cell subpopulation discovery efficacy on all the three datasets. It achieves the highest clustering accuracy compared with SAVER and scImpute; that is, I-Impute displayed the adjusted Rand indices of the three datasets as 0.61, 0.7, 0.52, which improved the indices of SAVER by 0.01 to 0.17, and improved the indices of scImpute by 0.19 to 0.4. Also, I-impute promoted normalized mutual information of the three datasets by 0.01 to 0.09 comparing with SAVER, and by 0.15 to 0.34 comparing with scImpute. I-Impute exhibits robust imputation ability and follows the “self-consistency” principle. It offers perspicacity to uncover the underlying cell subtypes in real scRNA-Seq data. Source code of I-Impute can be accessed at https://github.com/xikanfeng2/I-Impute.	739	2.023271731690623	4	33	0	0	1.5
